Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
0.153446,0.935104,0.107193,-0.0157645,0.187629,0.0112596
0.155882,0.109571,0.109629,-0.0157645,0.190066,0.0120102
0.155882,0.109571,0.109629,-0.0157645,0.190066,0.0120102
0.155882,-2.04132,0.109629,-0.0165152,0.192502,0.0127609
0.153446,1.10696,0.112065,-0.0165152,0.194939,0.0127609
0.155882,1.02591,0.114501,-0.0165152,0.197376,0.0135115
0.155882,0.156101,0.114501,-0.0172659,0.199813,0.0135115
0.155882,0.156101,0.114501,-0.0172659,0.199813,0.0135115
0.158318,-2.04882,0.116938,-0.0172659,0.202249,0.0135115
0.158318,1.06569,0.119374,-0.0172659,0.202249,0.0135115
0.160753,1.06869,0.119374,-0.0165152,0.202249,0.0135115
0.160753,0.20113,0.12181,-0.0172659,0.204686,0.0135115
0.160753,0.20113,0.12181,-0.0172659,0.204686,0.0135115
0.163189,-1.66457,0.12181,-0.0165152,0.207123,0.0142621
0.165625,1.29684,0.126682,-0.0172659,0.204686,0.0135115
0.165625,0.870562,0.126682,-0.0172659,0.207123,0.0142621
0.16806,0.114074,0.126682,-0.0172659,0.207123,0.0142621
0.16806,0.114074,0.126682,-0.0172659,0.207123,0.0142621
0.165625,-2.04882,0.129119,-0.0172659,0.211996,0.0135115
0.16806,1.22704,0.129119,-0.0172659,0.211996,0.0142621
0.170496,0.872063,0.129119,-0.0172659,0.211996,0.0142621
0.170496,0.133586,0.131555,-0.0172659,0.214433,0.0150128
0.170496,0.133586,0.131555,-0.0172659,0.214433,0.0150128
0.172932,-2.04132,0.131555,-0.0172659,0.214433,0.0150128
0.172932,1.10471,0.131555,-0.0165152,0.214433,0.0150128
0.177803,1.01165,0.133991,-0.0172659,0.21687,0.0150128
0.180239,0.166608,0.131555,-0.0165152,0.21687,0.0150128
0.180239,0.166608,0.131555,-0.0165152,0.21687,0.0150128
0.180239,-1.91223,0.133991,-0.0157645,0.21687,0.0150128
0.182674,1.29233,0.136427,-0.0157645,0.214433,0.0150128
0.18511,0.872063,0.138863,-0.0157645,0.214433,0.0142621
0.18511,0.097563,0.1413,-0.0157645,0.214433,0.0142621
0.18511,0.097563,0.1413,-0.0157645,0.214433,0.0142621
0.187546,-2.0143,0.138863,-0.0157645,0.214433,0.0150128
0.187546,1.2443,0.146172,-0.0157645,0.214433,0.0142621
0.192417,0.865309,0.146172,-0.0157645,0.219307,0.0142621
0.189981,0.110321,0.148608,-0.0157645,0.221743,0.0150128
0.189981,0.110321,0.148608,-0.0157645,0.221743,0.0150128
0.192417,-2.0083,0.148608,-0.0157645,0.22418,0.0150128
0.192417,1.14599,0.151044,-0.0157645,0.226617,0.0150128
0.192417,0.923096,0.151044,-0.0157645,0.23149,0.0150128
0.192417,0.148596,0.15348,-0.0165152,0.236364,0.0150128
0.192417,0.148596,0.15348,-0.0165152,0.236364,0.0150128
0.192417,-1.91449,0.15348,-0.0172659,0.2388,0.0157634
0.192417,1.33511,0.155917,-0.0180166,0.241237,0.0157634
0.194853,0.865309,0.155917,-0.0180166,0.243674,0.0157634
0.194853,0.0848047,0.158353,-0.0187672,0.246111,0.016514
0.194853,0.0848047,0.158353,-0.0187672,0.246111,0.016514
0.197288,-2.00004,0.158353,-0.0180166,0.250984,0.016514
0.199724,1.27207,0.160789,-0.0195179,0.253421,0.016514
0.20216,0.848047,0.160789,-0.0187672,0.255858,0.0172647
0.20216,0.102066,0.163225,-0.0187672,0.255858,0.0172647
0.20216,0.102066,0.163225,-0.0187672,0.255858,0.0172647
0.204595,-1.99404,0.163225,-0.0180166,0.258294,0.0172647
0.209467,1.21578,0.165661,-0.0180166,0.258294,0.016514
0.211902,0.892326,0.168098,-0.0172659,0.258294,0.0172647
0.216773,0.122329,0.170534,-0.0180166,0.258294,0.0172647
0.216773,0.122329,0.170534,-0.0180166,0.258294,0.0172647
0.219209,-1.99104,0.17297,-0.0172659,0.260731,0.0180153
0.221645,1.06869,0.175406,-0.0180166,0.260731,0.0180153
0.22408,1.06194,0.177842,-0.0180166,0.263168,0.018766
0.221645,0.0585378,0.177842,-0.0180166,0.265605,0.018766
0.221645,0.0585378,0.177842,-0.0180166,0.265605,0.018766
0.22408,-1.96927,0.180279,-0.0187672,0.268041,0.0195166
0.22408,1.27207,0.180279,-0.0195179,0.268041,0.0202672
0.226516,0.843544,0.182715,-0.0202686,0.272915,0.0202672
0.226516,0.0840543,0.185151,-0.0202686,0.275352,0.0210179
0.226516,0.0840543,0.185151,-0.0202686,0.275352,0.0210179
0.226516,-1.93325,0.187587,-0.0210193,0.280225,0.0217685
0.226516,1.24731,0.19246,-0.0210193,0.282662,0.0225192
0.228952,0.804519,0.194896,-0.0210193,0.285099,0.0225192
0.228952,0.0998144,0.194896,-0.02177,0.287535,0.0232698
0.228952,0.0998144,0.194896,-0.02177,0.287535,0.0232698
0.231387,-1.91073,0.199768,-0.02177,0.287535,0.0232698
0.231387,1.1655,0.197332,-0.0210193,0.289972,0.0232698
0.233823,0.847297,0.199768,-0.02177,0.289972,0.0225192
0.236259,0.130584,0.202204,-0.02177,0.289972,0.0225192
0.236259,0.130584,0.202204,-0.02177,0.289972,0.0225192
0.238694,-1.80492,0.202204,-0.02177,0.289972,0.0225192
0.24113,1.27807,0.202204,-0.0210193,0.289972,0.0217685
0.243566,0.796264,0.202204,-0.0210193,0.292409,0.0217685
0.246001,0.0622902,0.202204,-0.02177,0.292409,0.0217685
0.246001,0.0622902,0.202204,-0.02177,0.292409,0.0217685
0.248437,-1.84244,0.204641,-0.0210193,0.292409,0.0217685
0.246001,1.20228,0.204641,-0.02177,0.294845,0.0217685
0.248437,0.772248,0.207077,-0.02177,0.294845,0.0225192
0.248437,0.0810523,0.207077,-0.02177,0.294845,0.0225192
0.248437,0.0810523,0.207077,-0.02177,0.294845,0.0225192
0.248437,-1.82668,0.209513,-0.0225207,0.294845,0.0225192
0.248437,1.14224,0.211949,-0.02177,0.297282,0.0232698
0.248437,0.787258,0.211949,-0.0225207,0.294845,0.0232698
0.248437,0.0990639,0.214385,-0.02177,0.294845,0.0232698
0.248437,0.0990639,0.214385,-0.02177,0.294845,0.0232698
0.250873,-1.81767,0.216822,-0.02177,0.294845,0.0232698
0.250873,1.03342,0.219258,-0.0225207,0.297282,0.0240204
0.253308,0.932102,0.221694,-0.0225207,0.294845,0.0240204
0.253308,0.0735475,0.221694,-0.0225207,0.294845,0.0240204
0.253308,0.0735475,0.221694,-0.0225207,0.294845,0.0240204
0.253308,-1.80041,0.22413,-0.0225207,0.294845,0.0247711
0.253308,1.21428,0.22413,-0.02177,0.294845,0.0247711
0.253308,0.767746,0.22413,-0.0225207,0.294845,0.0240204
0.253308,0.0772999,0.22413,-0.0225207,0.294845,0.0240204
0.253308,0.0772999,0.22413,-0.0225207,0.294845,0.0240204
0.253308,-1.79216,0.22413,-0.0225207,0.294845,0.0247711
0.253308,1.19027,0.226566,-0.0225207,0.294845,0.0240204
0.253308,0.750484,0.226566,-0.0225207,0.297282,0.0240204
0.255744,0.0908086,0.22413,-0.0225207,0.294845,0.0240204
0.255744,0.0908086,0.22413,-0.0225207,0.294845,0.0240204
0.255744,-1.80792,0.22413,-0.0225207,0.297282,0.0232698
0.25818,1.09271,0.226566,-0.0225207,0.294845,0.0232698
0.25818,0.847297,0.226566,-0.02177,0.294845,0.0232698
0.260615,0.117826,0.229003,-0.0225207,0.297282,0.0225192
0.260615,0.117826,0.229003,-0.0225207,0.297282,0.0225192
0.263051,-1.51223,0.229003,-0.0225207,0.297282,0.0232698
0.263051,1.25256,0.229003,-0.02177,0.297282,0.0225192
0.265487,0.788009,0.229003,-0.0225207,0.297282,0.0225192
0.265487,0.0697951,0.231439,-0.0225207,0.297282,0.0225192
0.265487,0.0697951,0.231439,-0.0225207,0.297282,0.0225192
0.267922,-1.80567,0.233875,-0.02177,0.297282,0.0225192
0.265487,1.22029,0.233875,-0.0225207,0.297282,0.0225192
0.267922,0.794763,0.236311,-0.0225207,0.297282,0.0232698
0.265487,0.0900581,0.241184,-0.0225207,0.294845,0.0225192
0.265487,0.0900581,0.241184,-0.0225207,0.294845,0.0225192
0.265487,-1.84469,0.241184,-0.0225207,0.294845,0.0232698
0.265487,1.17226,0.24362,-0.0225207,0.294845,0.0240204
0.265487,0.828535,0.24362,-0.0225207,0.294845,0.0247711
0.263051,0.117076,0.246056,-0.0225207,0.294845,0.0255217
0.263051,0.117076,0.246056,-0.0225207,0.294845,0.0255217
0.263051,-1.86495,0.246056,-0.0225207,0.294845,0.0255217
0.263051,1.05818,0.246056,-0.0232714,0.294845,0.0255217
0.263051,0.977881,0.248492,-0.0232714,0.294845,0.0262723
0.260615,0.162855,0.253365,-0.0240221,0.299719,0.027023
0.260615,0.162855,0.253365,-0.0240221,0.299719,0.027023
0.260615,-1.56176,0.250928,-0.0240221,0.299719,0.027023
0.25818,1.27057,0.255801,-0.0247728,0.299719,0.0277736
0.25818,0.822531,0.255801,-0.0247728,0.302156,0.0277736
0.25818,0.0953115,0.255801,-0.0247728,0.302156,0.0277736
0.25818,0.0953115,0.255801,-0.0247728,0.302156,0.0277736
0.25818,-1.88146,0.255801,-0.0247728,0.302156,0.0277736
0.260615,1.25106,0.255801,-0.0240221,0.302156,0.0262723
0.260615,0.807521,0.253365,-0.0240221,0.299719,0.0262723
0.260615,0.10882,0.253365,-0.0240221,0.299719,0.0262723
0.260615,0.10882,0.253365,-0.0240221,0.299719,0.0262723
0.263051,-1.89722,0.253365,-0.0240221,0.297282,0.0255217
0.263051,1.14149,0.255801,-0.0232714,0.297282,0.0255217
0.263051,0.917842,0.255801,-0.0232714,0.294845,0.0247711
0.263051,0.135838,0.255801,-0.0225207,0.294845,0.0247711
0.263051,0.135838,0.255801,-0.0225207,0.294845,0.0247711
0.263051,-1.80341,0.258237,-0.0225207,0.294845,0.0247711
0.260615,1.28258,0.260673,-0.0225207,0.294845,0.0247711
0.260615,0.845796,0.260673,-0.0232714,0.294845,0.0255217
0.25818,0.0795513,0.263109,-0.0240221,0.294845,0.0255217
0.25818,0.0795513,0.263109,-0.0240221,0.294845,0.0255217
0.255744,-1.87096,0.265546,-0.0240221,0.299719,0.027023
0.253308,1.25406,0.267982,-0.0247728,0.302156,0.0277736
0.250873,0.835289,0.267982,-0.0255235,0.304592,0.0277736
0.250873,0.0983135,0.270418,-0.0255235,0.307029,0.0285243
0.250873,0.0983135,0.270418,-0.0255235,0.307029,0.0285243
0.250873,-1.89722,0.270418,-0.0262742,0.309466,0.0285243
0.250873,1.20078,0.270418,-0.0270248,0.311903,0.0285243
0.248437,0.843544,0.270418,-0.0270248,0.311903,0.0277736
0.250873,0.128333,0.270418,-0.0270248,0.314339,0.0285243
0.250873,0.128333,0.270418,-0.0270248,0.314339,0.0285243
0.250873,-1.92349,0.270418,-0.0270248,0.314339,0.0277736
0.250873,1.10621,0.270418,-0.0270248,0.314339,0.027023
0.255744,0.993641,0.267982,-0.0270248,0.311903,0.027023
0.253308,0.112573,0.270418,-0.0270248,0.311903,0.027023
0.253308,0.112573,0.270418,-0.0270248,0.311903,0.027023
0.255744,-1.91148,0.267982,-0.0270248,0.311903,0.027023
0.255744,1.28783,0.270418,-0.0262742,0.307029,0.0262723
0.255744,0.83604,0.267982,-0.0270248,0.307029,0.0262723
0.255744,0.102066,0.267982,-0.0262742,0.304592,0.0255217
0.255744,0.102066,0.267982,-0.0262742,0.304592,0.0255217
0.255744,-1.91223,0.267982,-0.0262742,0.304592,0.0262723
0.255744,1.27282,0.270418,-0.0270248,0.302156,0.0262723
0.255744,0.820279,0.270418,-0.0262742,0.302156,0.0262723
0.255744,0.117826,0.270418,-0.0262742,0.302156,0.0262723
0.255744,0.117826,0.270418,-0.0262742,0.302156,0.0262723
0.255744,-1.91073,0.270418,-0.0270248,0.302156,0.0262723
0.25818,1.1565,0.270418,-0.0270248,0.302156,0.0262723
0.25818,0.916341,0.270418,-0.0277755,0.302156,0.0262723
0.25818,0.147095,0.267982,-0.0277755,0.304592,0.0262723
0.25818,0.147095,0.267982,-0.0277755,0.304592,0.0262723
0.25818,-1.60379,0.270418,-0.0277755,0.304592,0.0255217
0.25818,1.29759,0.267982,-0.0285262,0.304592,0.0255217
0.25818,0.848798,0.267982,-0.0292769,0.307029,0.0255217
0.25818,0.0848047,0.267982,-0.0285262,0.309466,0.0255217
0.25818,0.0848047,0.267982,-0.0285262,0.309466,0.0255217
0.260615,-1.89197,0.265546,-0.0292769,0.307029,0.0255217
0.260615,1.25556,0.267982,-0.0292769,0.309466,0.0255217
0.260615,0.838291,0.267982,-0.0300276,0.309466,0.0255217
0.260615,0.102816,0.265546,-0.0300276,0.309466,0.0255217
0.260615,0.102816,0.265546,-0.0300276,0.309466,0.0255217
0.260615,-1.90698,0.263109,-0.0307783,0.309466,0.0255217
0.260615,1.20903,0.263109,-0.0300276,0.309466,0.0247711
0.260615,0.848798,0.263109,-0.0307783,0.307029,0.0247711
0.260615,0.129834,0.260673,-0.0307783,0.307029,0.0247711
0.260615,0.129834,0.260673,-0.0307783,0.307029,0.0247711
0.260615,-1.92349,0.260673,-0.0307783,0.304592,0.0247711
0.260615,1.09271,0.260673,-0.0307783,0.304592,0.0247711
0.260615,0.986887,0.258237,-0.0307783,0.304592,0.0247711
0.260615,0.17036,0.258237,-0.031529,0.307029,0.0240204
0.260615,0.17036,0.258237,-0.031529,0.307029,0.0240204
0.260615,-1.56401,0.255801,-0.0307783,0.304592,0.0240204
0.260615,1.27958,0.253365,-0.0307783,0.304592,0.0232698
0.263051,0.832287,0.250928,-0.0307783,0.302156,0.0232698
0.265487,0.0818028,0.248492,-0.0307783,0.299719,0.0217685
0.265487,0.0818028,0.248492,-0.0307783,0.299719,0.0217685
0.265487,-1.88297,0.248492,-0.0300276,0.302156,0.0210179
0.265487,1.22029,0.246056,-0.0307783,0.299719,0.0202672
0.267922,0.8518,0.246056,-0.0300276,0.294845,0.0202672
0.267922,0.097563,0.24362,-0.0300276,0.294845,0.0195166
0.267922,0.097563,0.24362,-0.0300276,0.294845,0.0195166
0.267922,-1.87846,0.24362,-0.0300276,0.294845,0.0202672
0.267922,1.09646,0.24362,-0.0300276,0.294845,0.018766
0.265487,0.950864,0.241184,-0.0300276,0.292409,0.0195166
0.265487,0.140341,0.241184,-0.0300276,0.294845,0.0195166
0.265487,0.140341,0.241184,-0.0300276,0.294845,0.0195166
0.263051,-1.79441,0.24362,-0.0300276,0.292409,0.018766
0.260615,1.30659,0.24362,-0.0307783,0.292409,0.018766
0.260615,0.824032,0.241184,-0.0300276,0.292409,0.0195166
0.25818,0.0840543,0.241184,-0.0307783,0.292409,0.0195166
0.25818,0.0840543,0.241184,-0.0307783,0.292409,0.0195166
0.25818,-1.8657,0.238747,-0.0307783,0.289972,0.0195166
0.255744,1.27357,0.236311,-0.0307783,0.289972,0.018766
0.253308,0.798515,0.233875,-0.0307783,0.287535,0.0180153
0.253308,0.101315,0.229003,-0.0307783,0.285099,0.0180153
0.253308,0.101315,0.229003,-0.0307783,0.285099,0.0180153
0.253308,-1.86946,0.22413,-0.0300276,0.280225,0.016514
0.250873,1.17451,0.221694,-0.0300276,0.275352,0.0157634
0.250873,0.810523,0.216822,-0.0292769,0.270478,0.0157634
0.248437,0.117826,0.211949,-0.0285262,0.268041,0.0157634
0.248437,0.117826,0.211949,-0.0285262,0.268041,0.0157634
0.248437,-1.87171,0.209513,-0.0285262,0.263168,0.0150128
0.246001,1.06344,0.207077,-0.0285262,0.260731,0.0142621
0.243566,0.985386,0.202204,-0.0270248,0.258294,0.0142621
0.24113,0.0983135,0.199768,-0.0262742,0.250984,0.0135115
0.24113,0.0983135,0.199768,-0.0262742,0.250984,0.0135115
0.236259,-1.83719,0.194896,-0.0255235,0.246111,0.0135115
0.236259,1.26607,0.194896,-0.0255235,0.241237,0.0120102
0.233823,0.803018,0.190023,-0.0240221,0.236364,0.0127609
0.228952,0.0870562,0.185151,-0.0232714,0.23149,0.0112596
0.228952,0.0870562,0.185151,-0.0232714,0.23149,0.0112596
0.226516,-1.82668,0.180279,-0.0232714,0.22418,0.0105089
0.221645,1.23605,0.175406,-0.0225207,0.21687,0.0097583
0.214338,0.769997,0.17297,-0.02177,0.207123,0.0097583
0.207031,0.104317,0.165661,-0.0210193,0.197376,0.00900766
0.207031,0.104317,0.165661,-0.0210193,0.197376,0.00900766
0.199724,-1.81017,0.160789,-0.0202686,0.190066,0.00900766
0.192417,1.10847,0.15348,-0.0202686,0.180319,0.00825702
0.187546,0.851049,0.151044,-0.0187672,0.173009,0.00825702
0.180239,0.132836,0.143736,-0.0172659,0.168135,0.00750639
0.180239,0.132836,0.143736,-0.0172659,0.168135,0.00750639
0.175367,-1.4687,0.136427,-0.0165152,0.160825,0.00750639
0.16806,1.25556,0.131555,-0.0165152,0.155951,0.00825702
0.160753,0.761742,0.129119,-0.0157645,0.148641,0.00675575
0.155882,0.0682941,0.12181,-0.0157645,0.146204,0.00675575
0.155882,0.0682941,0.12181,-0.0157645,0.146204,0.00675575
0.148575,-1.68409,0.112065,-0.0150138,0.138894,0.00600511
0.146139,1.18727,0.104757,-0.0142631,0.131584,0.00600511
0.141268,0.724217,0.0925755,-0.0127617,0.12671,0.00600511
0.136397,0.0788009,0.0852669,-0.012011,0.1194,0.00600511
0.136397,0.0788009,0.0852669,-0.012011,0.1194,0.00600511
0.126654,-1.62855,0.0779583,-0.0105097,0.11209,0.00525447
0.121783,1.06043,0.0682135,-0.0105097,0.107217,0.00525447
0.114476,0.735475,0.0584688,-0.00975897,0.0999063,0.00525447
0.104733,0.103567,0.0511602,-0.00900828,0.0925961,0.00525447
0.104733,0.103567,0.0511602,-0.00900828,0.0925961,0.00525447
0.0998619,-1.60679,0.0438516,-0.00975897,0.0852859,0.00525447
0.092555,0.974129,0.0389792,-0.00900828,0.0804124,0.00525447
0.0828123,0.845045,0.0316706,-0.00900828,0.0779757,0.00525447
0.0755054,0.134337,0.0219258,-0.00900828,0.0755389,0.00525447
0.0755054,0.134337,0.0219258,-0.00900828,0.0755389,0.00525447
0.0730697,-1.30509,0.012181,-0.00825759,0.0706654,0.00525447
0.0681984,1.10696,0.00974479,-0.00825759,0.0682287,0.00525447
0.0657627,0.688945,0.0048724,-0.0075069,0.0633552,0.00525447
0.0633271,0.0750484,0,-0.00675621,0.0584817,0.00525447
0.0608914,-1.46269,-0.0048724,-0.00600552,0.056045,0.00525447
0.0608914,-1.46269,-0.0048724,-0.00600552,0.056045,0.00525447
0.0584558,0.982384,-0.00730859,-0.00600552,0.0511715,0.00525447
0.0584558,0.608643,-0.00974479,-0.00525483,0.0487348,0.00525447
0.0535845,0.0870562,-0.00974479,-0.00450414,0.0487348,0.00525447
0.0535845,0.0870562,-0.00974479,-0.00450414,0.0487348,0.00525447
0.0535845,-0.646918,-0.0146172,-0.00600552,0.0511715,0.00525447
0.0511488,0.338468,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.150097,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.0833038,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0833038,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0990639,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.20188,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.131335,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.0863057,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0863057,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0870562,-0.012181,-0.00675621,0.0536083,0.00525447
0.0487131,0.189873,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.123079,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0863057,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0863057,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0863057,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.178615,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.132836,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.0908086,-0.0146172,-0.00675621,0.0536083,0.00600511
0.0511488,0.0908086,-0.0146172,-0.00675621,0.0536083,0.00600511
0.0511488,-0.0577873,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.189873,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.128333,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0863057,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0863057,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0795513,-0.0146172,-0.00675621,0.0536083,0.00600511
0.0511488,0.187621,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.12458,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.0878067,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0878067,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0818028,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.182368,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.122329,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0511488,0.0900581,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0900581,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0818028,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.171861,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.138089,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0930601,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.0930601,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0540349,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.189873,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.125331,-0.012181,-0.0075069,0.0511715,0.00525447
0.0511488,0.0893077,-0.0146172,-0.00825759,0.0536083,0.00600511
0.0511488,0.0893077,-0.0146172,-0.00825759,0.0536083,0.00600511
0.0511488,-0.0780504,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,0.186871,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.119327,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0893077,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0893077,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0818028,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.174112,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.129834,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0735475,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,0.18612,-0.0146172,-0.0075069,0.0511715,0.00600511
0.0511488,0.128333,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0863057,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.0863057,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0765494,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.18537,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.12383,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0878067,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0878067,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0795513,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.183869,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,0.120078,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0780504,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.173362,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.131335,-0.012181,-0.00675621,0.0536083,0.00600511
0.0511488,0.0908086,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0788009,-0.012181,-0.00675621,0.0536083,0.00600511
0.0511488,0.190623,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.126832,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.0900581,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.0900581,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0780504,-0.012181,-0.00675621,0.0511715,0.00525447
0.0511488,0.183118,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.120828,-0.012181,-0.00675621,0.0536083,0.00600511
0.0511488,0.0885572,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,0.0885572,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0780504,-0.012181,-0.00675621,0.0536083,0.00525447
0.0487131,0.168109,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.141091,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.0900581,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.0900581,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0525339,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.183118,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.130584,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0878067,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0878067,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0765494,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.187621,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.122329,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0511488,0.0908086,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0788009,-0.012181,-0.00675621,0.0536083,0.00525447
0.0487131,0.18537,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.119327,-0.012181,-0.00675621,0.0536083,0.00525447
0.0487131,0.0900581,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.0900581,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,-0.0795513,-0.0146172,-0.00675621,0.0511715,0.00525447
0.0511488,0.169609,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0511488,0.13959,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0923096,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0923096,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0585378,-0.012181,-0.00675621,0.0536083,0.00525447
0.0487131,0.183118,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.127582,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0870562,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0511488,0.0870562,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0487131,-0.0757989,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.182368,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.120828,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0893077,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.0893077,-0.0146172,-0.00675621,0.0536083,0.00525447
