Timestamp,Fx,Fy,Fz,Mx,My,Mz
1723738122.056074,3.354825019836426,-10.643589973449707,15.946526527404785,0.049758926033973694,-0.3435569703578949,-0.719481885433197
1723738122.058075,3.354825019836426,-10.643589973449707,15.946526527404785,0.049758926033973694,-0.3435569703578949,-0.719481885433197
1723738122.0600786,3.1407365798950195,-10.783831596374512,16.905467987060547,0.051544129848480225,-0.33774852752685547,-0.7158823013305664
1723738122.0620756,3.8333683013916016,-10.342485427856445,16.905546188354492,0.05507202446460724,-0.3371131420135498,-0.7168395519256592
1723738122.064074,3.40194034576416,-11.225672721862793,17.385574340820312,0.06283935904502869,-0.3449026644229889,-0.6949489712715149
1723738122.0661075,2.6268529891967773,-10.519160270690918,16.88958740234375,0.052431121468544006,-0.36294025182724,-0.6912347674369812
1723738122.0681074,2.903787612915039,-10.928328514099121,17.85863494873047,0.04440101981163025,-0.3484756052494049,-0.7016972899436951
1723738122.0700777,3.863485336303711,-10.916996002197266,17.39225196838379,0.058595046401023865,-0.33386361598968506,-0.7235527038574219
1723738122.0720742,3.863485336303711,-10.916996002197266,17.39225196838379,0.058595046401023865,-0.33386361598968506,-0.7235527038574219
1723738122.0741022,3.365077018737793,-10.937142372131348,15.949675559997559,0.056260719895362854,-0.34472373127937317,-0.722850501537323
1723738122.0761018,3.600240707397461,-10.778944969177246,17.863271713256836,0.05438119173049927,-0.349119633436203,-0.716551661491394
1723738122.0781024,2.876535415649414,-10.936437606811523,15.942605018615723,0.035230159759521484,-0.35509589314460754,-0.7117127776145935
1723738122.080072,3.358963966369629,-10.647995948791504,16.901683807373047,0.05921715497970581,-0.34837740659713745,-0.7092925906181335
1723738122.0821028,2.1755599975585938,-10.812156677246094,17.846595764160156,0.056288883090019226,-0.3627638518810272,-0.6838616132736206
1723738122.0840728,2.1755599975585938,-10.812156677246094,17.846595764160156,0.056288883090019226,-0.3627638518810272,-0.6838616132736206
1723738122.0861063,3.602783203125,-10.767867088317871,17.861806869506836,0.03575687110424042,-0.34928154945373535,-0.7058011293411255
1723738122.0881066,3.3721466064453125,-10.93563461303711,16.431549072265625,0.06540440022945404,-0.3389788269996643,-0.7335768938064575
1723738122.0901082,3.600240707397461,-10.778944969177246,17.863271713256836,0.05438119173049927,-0.349119633436203,-0.716551661491394
1723738122.0921311,3.120870590209961,-10.5028715133667,16.421911239624023,0.05452290177345276,-0.3421647548675537,-0.7125377655029297
1723738122.094113,3.855525016784668,-10.620626449584961,16.432538986206055,0.04268461465835571,-0.3277638554573059,-0.7198449969291687
1723738122.0962257,2.868767738342285,-10.956250190734863,17.373918533325195,0.06357765197753906,-0.3704322874546051,-0.7018865942955017
1723738122.0982277,2.868767738342285,-10.956250190734863,17.373918533325195,0.06357765197753906,-0.3704322874546051,-0.7018865942955017
1723738122.100132,2.6595144271850586,-11.082592010498047,17.374828338623047,0.037329867482185364,-0.3598526418209076,-0.6871974468231201
1723738122.102146,2.907672882080078,-10.940991401672363,17.858692169189453,0.06307490170001984,-0.3482010066509247,-0.701919436454773
1723738122.1041107,3.8230533599853516,-10.32823657989502,16.906896591186523,0.03634856641292572,-0.33750030398368835,-0.727145791053772
1723738122.1062322,3.576235771179199,-10.493579864501953,16.424556732177734,0.04790174961090088,-0.34871548414230347,-0.7233964204788208
1723738122.108233,2.8916282653808594,-10.951993942260742,17.37969207763672,0.07250595092773438,-0.3538966476917267,-0.7124719619750977
1723738122.1102433,2.8916282653808594,-10.951993942260742,17.37969207763672,0.07250595092773438,-0.3538966476917267,-0.7124719619750977
1723738122.112256,3.382077217102051,-10.635481834411621,17.86255645751953,0.05892978608608246,-0.33693671226501465,-0.7094664573669434
1723738122.1142397,3.3715076446533203,-10.938725471496582,15.948267936706543,0.056310370564460754,-0.34461110830307007,-0.7123221755027771
1723738122.1162386,2.393784523010254,-10.676319122314453,17.842811584472656,0.0639619380235672,-0.3733927309513092,-0.6772719025611877
1723738122.1181104,3.1679210662841797,-11.36425495147705,17.86545753479004,0.055381715297698975,-0.3450643718242645,-0.7016797065734863
1723738122.1201117,3.6118927001953125,-10.771799087524414,16.43201446533203,0.044707536697387695,-0.33350861072540283,-0.7265998721122742
1723738122.1221335,3.6118927001953125,-10.771799087524414,16.43201446533203,0.044707536697387695,-0.33350861072540283,-0.7265998721122742
1723738122.1241937,3.3621482849121094,-10.633820533752441,17.383499145507812,0.049686938524246216,-0.34290698170661926,-0.7197967767715454
1723738122.126128,3.872206687927246,-10.915759086608887,16.434282302856445,0.04923601448535919,-0.3288179934024811,-0.7126852869987488
1723738122.128233,2.867877960205078,-10.658370971679688,16.89607810974121,0.05681084096431732,-0.3585875332355499,-0.7089052796363831
1723738122.1302166,3.8207578659057617,-10.640288352966309,16.902923583984375,0.052645549178123474,-0.35481545329093933,-0.709622859954834
1723738122.1322322,2.2016029357910156,-11.102962493896484,17.373645782470703,0.06257535517215729,-0.3531400263309479,-0.687089204788208
1723738122.1341202,2.9099645614624023,-10.938172340393066,16.902128219604492,0.053666263818740845,-0.3432680666446686,-0.7015804052352905
1723738122.1361096,2.9099645614624023,-10.938172340393066,16.902128219604492,0.053666263818740845,-0.3432680666446686,-0.7015804052352905
1723738122.138132,4.077574729919434,-10.776755332946777,16.433311462402344,0.05680985748767853,-0.33967211842536926,-0.7271522879600525
1723738122.1401997,3.8753910064697266,-10.901588439941406,16.916095733642578,0.0397057831287384,-0.3233475685119629,-0.7231894731521606
1723738122.1422026,3.3557815551757812,-10.352934837341309,17.380407333374023,0.06185896694660187,-0.34146562218666077,-0.7166503071784973
1723738122.1442196,3.3913726806640625,-11.219687461853027,16.431825637817383,0.053331539034843445,-0.3401948809623718,-0.715666651725769
1723738122.1461935,3.58884334564209,-10.505009651184082,15.466641426086426,0.057216569781303406,-0.34339526295661926,-0.7127511501312256
1723738122.1482122,3.58884334564209,-10.505009651184082,15.466641426086426,0.057216569781303406,-0.34339526295661926,-0.7127511501312256
1723738122.1501086,2.4294424057006836,-10.954534530639648,17.850269317626953,0.060767725110054016,-0.35818585753440857,-0.6804754137992859
1723738122.152225,3.109217643737793,-10.510019302368164,17.853164672851562,0.06419649720191956,-0.35777565836906433,-0.7024894952774048
1723738122.1543036,3.888890266418457,-10.901662826538086,17.396560668945312,0.04889903962612152,-0.31748998165130615,-0.7233874797821045
1723738122.1562223,3.863485336303711,-10.916996002197266,17.39225196838379,0.058595046401023865,-0.33386361598968506,-0.7235527038574219
1723738122.1582453,3.369215965270996,-10.941544532775879,16.90483283996582,0.06571900844573975,-0.3495441675186157,-0.7126612067222595
1723738122.1602144,3.6256465911865234,-10.763611793518066,17.86758041381836,0.044685184955596924,-0.3327459394931793,-0.7163864374160767
1723738122.1622434,3.6256465911865234,-10.763611793518066,17.86758041381836,0.044685184955596924,-0.3327459394931793,-0.7163864374160767
1723738122.1642187,2.8773012161254883,-10.374740600585938,16.41688346862793,0.0687674880027771,-0.34635546803474426,-0.7056177258491516
1723738122.1661284,2.6443605422973633,-11.391475677490234,17.37367057800293,0.05352772772312164,-0.3773931562900543,-0.6907312870025635
1723738122.1681123,2.897420883178711,-10.647440910339355,17.855541229248047,0.0565730482339859,-0.34703418612480164,-0.698550820350647
1723738122.1701186,3.602278709411621,-10.784387588500977,15.951607704162598,0.054188162088394165,-0.33909159898757935,-0.7266240119934082
1723738122.1722176,3.826937675476074,-10.340899467468262,16.906953811645508,0.05502244830131531,-0.3372257649898529,-0.7273679375648499
1723738122.174121,3.826937675476074,-10.340899467468262,16.906953811645508,0.05502244830131531,-0.3372257649898529,-0.7273679375648499
1723738122.1762316,3.15423583984375,-10.783905982971191,17.38593292236328,0.06073738634586334,-0.33189088106155396,-0.7160803079605103
1723738122.178115,3.573944091796875,-10.49639892578125,17.381120681762695,0.05731038749217987,-0.35364848375320435,-0.723735511302948
1723738122.180242,3.619213104248047,-11.071259498596191,16.908449172973633,0.05152396857738495,-0.3452407121658325,-0.7090528607368469
1723738122.1822405,2.4031505584716797,-10.671989440917969,17.368120193481445,0.06369693577289581,-0.3627147376537323,-0.6876592636108398
1723738122.1841066,2.6631479263305664,-11.103516578674316,16.419788360595703,0.065219447016716,-0.3544831871986389,-0.6978309750556946
1723738122.1862097,3.5867414474487305,-10.778870582580566,17.3828067779541,0.04518793523311615,-0.35497722029685974,-0.7163536548614502
1723738122.1882267,3.5867414474487305,-10.778870582580566,17.3828067779541,0.04518793523311615,-0.35497722029685974,-0.7163536548614502
1723738122.1901994,3.621318817138672,-10.488166809082031,15.9528226852417,0.05666424334049225,-0.32127660512924194,-0.7233123183250427
1723738122.1922088,3.8104429244995117,-10.626041412353516,16.904272079467773,0.03392210602760315,-0.35520273447036743,-0.7199291586875916
1723738122.1942198,2.8939199447631836,-10.949174880981445,16.423128128051758,0.06309731304645538,-0.3489636480808258,-0.7121328711509705
1723738122.1961093,3.602532386779785,-10.77612590789795,16.906707763671875,0.044972553849220276,-0.34418657422065735,-0.7162125706672668
1723738122.1981046,2.6633996963500977,-11.095254898071289,17.37488555908203,0.05600374937057495,-0.35957810282707214,-0.6874195337295532
1723738122.2001848,2.6633996963500977,-11.095254898071289,17.37488555908203,0.05600374937057495,-0.35957810282707214,-0.6874195337295532
1723738122.20211,2.9204673767089844,-11.223462104797363,17.860376358032227,0.05095241963863373,-0.3495297431945801,-0.6945375800132751
1723738122.2041051,3.5666208267211914,-10.506168365478516,15.944148063659668,0.05738237500190735,-0.35429853200912476,-0.7234205603599548
1723738122.2061346,4.10297966003418,-10.761422157287598,16.437620162963867,0.047113850712776184,-0.32329848408699036,-0.7269871234893799
1723738122.2081063,3.371572494506836,-10.350190162658691,16.904308319091797,0.061643585562705994,-0.3306749761104584,-0.716509222984314
1723738122.210103,3.3644399642944336,-10.631001472473145,16.42693519592285,0.040278300642967224,-0.3379739820957184,-0.719457745552063
1723738122.212103,3.6064186096191406,-10.788788795471191,16.90676498413086,0.06364643573760986,-0.3439120352268219,-0.7164347171783447
1723738122.2141263,3.6064186096191406,-10.788788795471191,16.90676498413086,0.06364643573760986,-0.3439120352268219,-0.7164347171783447
1723738122.2162006,2.6791906356811523,-11.092510223388672,16.898786544799805,0.05578836798667908,-0.3487875163555145,-0.6872785091400146
1723738122.2181778,3.147228240966797,-10.506112098693848,16.899559020996094,0.06381528079509735,-0.3360818326473236,-0.6916790008544922
1723738122.2201943,3.6246891021728516,-11.054268836975098,16.433700561523438,0.03258506953716278,-0.3348373472690582,-0.7192180156707764
1723738122.2221212,3.8196144104003906,-10.350668907165527,15.46998119354248,0.055094435811042786,-0.33787575364112854,-0.7270529866218567
1723738122.2241907,3.115330696105957,-10.799164772033691,16.901159286499023,0.06124013662338257,-0.3541221618652344,-0.716047465801239
1723738122.2262063,3.115330696105957,-10.799164772033691,16.901159286499023,0.06124013662338257,-0.3541221618652344,-0.716047465801239
1723738122.2281926,3.875643730163574,-10.893326759338379,17.871196746826172,0.03049011528491974,-0.3284424841403961,-0.7127780914306641
1723738122.2301033,3.3818235397338867,-10.643738746643066,16.90745735168457,0.06814543902873993,-0.33184173703193665,-0.7198778986930847
1723738122.2322311,3.375896453857422,-10.934866905212402,17.858522415161133,0.056552886962890625,-0.35452648997306824,-0.6917213797569275
1723738122.234133,2.1618099212646484,-10.820343017578125,16.41103172302246,0.05631127953529358,-0.36352649331092834,-0.6940751075744629
1723738122.2361097,3.865777015686035,-10.914176940917969,16.435688018798828,0.04918640851974487,-0.3289306163787842,-0.7232136130332947
1723738122.2382607,3.3525333404541016,-10.646409034729004,16.903091430664062,0.059167563915252686,-0.34849002957344055,-0.7198209762573242
1723738122.2402098,3.3525333404541016,-10.646409034729004,16.903091430664062,0.059167563915252686,-0.34849002957344055,-0.7198209762573242
1723738122.242235,3.835848808288574,-10.610708236694336,16.908580780029297,0.024226099252700806,-0.33882904052734375,-0.719763994216919
1723738122.2442276,2.886916160583496,-10.362152099609375,16.897293090820312,0.05928686261177063,-0.340772420167923,-0.7055935859680176
1723738122.2461853,3.3653297424316406,-10.928881645202637,16.904775619506836,0.04704512655735016,-0.34981870651245117,-0.7124390602111816
1723738122.2482235,2.3999032974243164,-10.965465545654297,16.890804290771484,0.06100553274154663,-0.3697391450405121,-0.690829873085022
1723738122.250226,2.8909873962402344,-10.95508861541748,16.89640998840332,0.06341181695461273,-0.3595290184020996,-0.6912171840667725
1723738122.2521975,2.8909873962402344,-10.95508861541748,16.89640998840332,0.06341181695461273,-0.3595290184020996,-0.6912171840667725
1723738122.254152,3.8532333374023438,-10.623445510864258,17.389102935791016,0.052093252539634705,-0.3326968550682068,-0.7201840877532959
1723738122.256108,3.849733352661133,-10.92518138885498,15.956690788269043,0.05861745774745941,-0.33462628722190857,-0.7337661981582642
1723738122.2581513,3.3662853240966797,-10.638226509094238,18.338655471801758,0.05914516746997833,-0.34772735834121704,-0.7096074819564819
1723738122.260145,3.127237319946289,-10.783757209777832,16.425003051757812,0.04235087335109711,-0.3436061143875122,-0.7156842947006226
1723738122.26212,3.1351966857910156,-11.080126762390137,17.384716033935547,0.05826130509376526,-0.34970587491989136,-0.719391942024231
1723738122.2641091,3.1351966857910156,-11.080126762390137,17.384716033935547,0.05826130509376526,-0.34970587491989136,-0.719391942024231
1723738122.266109,2.412764549255371,-10.659400939941406,17.848527908325195,0.05421631038188934,-0.357131689786911,-0.6876351833343506
1723738122.2681506,3.134556770324707,-11.083220481872559,16.90143585205078,0.04916723072528839,-0.3553382456302643,-0.6981371641159058
1723738122.2701437,3.3985061645507812,-10.938874244689941,16.909198760986328,0.07469688355922699,-0.3328958749771118,-0.7127181887626648
1723738122.2721076,3.599987030029297,-10.78720474243164,16.908170700073242,0.06359679996967316,-0.344024658203125,-0.7269630432128906
1723738122.2741423,3.371572494506836,-10.350190162658691,16.904308319091797,0.061643585562705994,-0.3306749761104584,-0.716509222984314
1723738122.2761536,3.156527519226074,-10.781088829040527,16.429367065429688,0.05132874846458435,-0.3269578218460083,-0.7157412171363831
1723738122.2782526,3.156527519226074,-10.781088829040527,16.429367065429688,0.05132874846458435,-0.3269578218460083,-0.7157412171363831
1723738122.2802608,3.8404340744018555,-10.650206565856934,16.4268798828125,0.07110404968261719,-0.34375032782554626,-0.7097039222717285
1723738122.2821126,2.6601524353027344,-11.388731002807617,16.897571563720703,0.05331234633922577,-0.36660251021385193,-0.6905902028083801
1723738122.2841525,2.895125389099121,-10.959489822387695,17.851566314697266,0.07287003099918365,-0.3643493354320526,-0.681027889251709
1723738122.286258,3.6039323806762695,-10.47542953491211,15.47230052947998,0.02879709005355835,-0.3274087905883789,-0.7228922247886658
1723738122.288256,3.836552619934082,-10.3283109664917,17.387361526489258,0.04554182291030884,-0.3316427171230316,-0.7273437976837158
1723738122.2902727,3.836552619934082,-10.3283109664917,17.387361526489258,0.04554182291030884,-0.3316427171230316,-0.7273437976837158
1723738122.2922564,3.6222095489501953,-10.786044120788574,16.430665969848633,0.06343105435371399,-0.3331213891506195,-0.7162936925888062
1723738122.294258,3.600240707397461,-10.778944969177246,17.863271713256836,0.05438119173049927,-0.349119633436203,-0.716551661491394
1723738122.2962542,3.170917510986328,-11.07904052734375,17.38767433166504,0.06728881597518921,-0.3329450190067291,-0.7089205384254456
1723738122.2982583,2.6110610961914062,-10.521904945373535,17.365686416625977,0.05264650285243988,-0.3737308382987976,-0.6913757920265198
1723738122.300249,2.6473569869995117,-11.106261253356934,16.89588737487793,0.06543482840061188,-0.3652738332748413,-0.6979720592498779
1723738122.3022568,3.6318225860595703,-10.773455619812012,16.911073684692383,0.05395042896270752,-0.327538400888443,-0.7162694931030273
1723738122.3041334,3.6318225860595703,-10.773455619812012,16.911073684692383,0.05395042896270752,-0.327538400888443,-0.7162694931030273
1723738122.3062599,3.8371896743774414,-10.63444995880127,16.91010284423828,0.06152424216270447,-0.3383925259113312,-0.7307365536689758
1723738122.3082762,3.3557167053222656,-10.9414701461792,16.424367904663086,0.05652575194835663,-0.35540175437927246,-0.7124632000923157
1723738122.310269,2.8971681594848633,-10.65570068359375,16.90044403076172,0.06578871607780457,-0.341939240694046,-0.7089622616767883
1723738122.3122795,3.61832332611084,-10.773381233215332,16.43060874938965,0.0447571724653244,-0.33339598774909973,-0.7160714864730835
1723738122.3142843,2.874307632446289,-10.659955024719238,16.894668579101562,0.05686041712760925,-0.35847488045692444,-0.6983768939971924
1723738122.3162484,2.4230165481567383,-10.952951431274414,17.85167694091797,0.06071816384792328,-0.3582984507083893,-0.6910037994384766
1723738122.3182383,2.4230165481567383,-10.952951431274414,17.85167694091797,0.06071816384792328,-0.3582984507083893,-0.6910037994384766
1723738122.3201401,3.3287830352783203,-10.35278606414795,16.419477462768555,0.04347245395183563,-0.353180855512619,-0.7162542939186096
1723738122.3222625,4.109411239624023,-10.453774452209473,17.396751403808594,0.040275052189826965,-0.31080368161201477,-0.7343207597732544
1723738122.3242276,3.590625762939453,-10.791533470153809,17.382863998413086,0.06386181712150574,-0.3547026216983795,-0.7165757417678833
1723738122.3262157,3.15716552734375,-11.087225914001465,15.952107429504395,0.06731116771697998,-0.33370763063430786,-0.7191339731216431
1723738122.3281481,3.352786064147949,-10.638152122497559,17.858190536499023,0.049951910972595215,-0.35358500480651855,-0.7094094753265381
1723738122.33014,3.352786064147949,-10.638152122497559,17.858190536499023,0.049951910972595215,-0.35358500480651855,-0.7094094753265381
1723738122.332256,2.4291934967041016,-10.96279525756836,16.895170211791992,0.06998340785503387,-0.3530908524990082,-0.6908868551254272
1723738122.3342168,2.6633996963500977,-11.095254898071289,17.37488555908203,0.05600374937057495,-0.35957810282707214,-0.6874195337295532
1723738122.3362381,3.655824661254883,-11.058819770812988,18.34978675842285,0.060429856181144714,-0.327942430973053,-0.7094247341156006
1723738122.3382635,3.8394813537597656,-10.631632804870605,15.953539848327637,0.052115604281425476,-0.3334594666957855,-0.7303974628448486
1723738122.3402574,3.8532333374023438,-10.623445510864258,17.389102935791016,0.052093252539634705,-0.3326968550682068,-0.7201840877532959
1723738122.342258,3.8532333374023438,-10.623445510864258,17.389102935791016,0.052093252539634705,-0.3326968550682068,-0.7201840877532959
1723738122.344272,3.394619941711426,-10.9262113571167,16.909141540527344,0.0560230016708374,-0.3331705331802368,-0.7124960422515869
1723738122.3462658,3.5959110260009766,-10.503498077392578,15.948513984680176,0.06636025011539459,-0.3376502990722656,-0.7234774827957153
1723738122.3482664,3.4115543365478516,-11.21308422088623,17.865982055664062,0.05335873365402222,-0.3393196165561676,-0.6949248313903809
1723738122.350189,2.4269018173217773,-10.965612411499023,17.851734161376953,0.07939206063747406,-0.35802391171455383,-0.6912258863449097
1723738122.352277,3.604823112487793,-10.773306846618652,15.950142860412598,0.03556390106678009,-0.33925363421440125,-0.7158735394477844
1723738122.3542702,3.8134384155273438,-10.340825080871582,16.426488876342773,0.04582919180393219,-0.34308335185050964,-0.727169930934906
1723738122.3562849,3.8134384155273438,-10.340825080871582,16.426488876342773,0.04582919180393219,-0.34308335185050964,-0.727169930934906
1723738122.3581953,3.15423583984375,-10.783905982971191,17.38593292236328,0.06073738634586334,-0.33189088106155396,-0.7160803079605103
1723738122.3602908,3.8333683013916016,-10.342485427856445,16.905546188354492,0.05507202446460724,-0.3371131420135498,-0.7168395519256592
1723738122.3622708,3.390735626220703,-10.913548469543457,16.90908432006836,0.037349119782447815,-0.33344507217407227,-0.712273895740509
1723738122.364273,3.1020851135253906,-10.79083251953125,17.37579345703125,0.042831212282180786,-0.3650747239589691,-0.705437958240509
1723738122.3662844,2.4394454956054688,-11.256345748901367,16.8983211517334,0.07648526132106781,-0.3542576730251312,-0.6942554712295532
1723738122.3682761,2.4394454956054688,-11.256345748901367,16.8983211517334,0.07648526132106781,-0.3542576730251312,-0.6942554712295532
1723738122.370277,3.885958671569824,-10.907574653625488,17.86984634399414,0.04921361804008484,-0.32805532217025757,-0.7024718523025513
1723738122.3722847,3.614889144897461,-10.486584663391113,15.954230308532715,0.05661460757255554,-0.32138922810554504,-0.7338407039642334
1723738122.374175,3.8397340774536133,-10.623371124267578,16.90863800048828,0.04289999604225159,-0.3385544419288635,-0.719986081123352
1723738122.376188,2.883668899536133,-10.65562629699707,16.419979095458984,0.05659545958042145,-0.34779688715934753,-0.7087642550468445
1723738122.378267,3.6318225860595703,-10.773455619812012,16.911073684692383,0.05395042896270752,-0.327538400888443,-0.7162694931030273
1723738122.3802884,2.8720149993896484,-10.662774085998535,17.851232528686523,0.06626905500888824,-0.36340782046318054,-0.6987159848213196
1723738122.3822627,2.8720149993896484,-10.662774085998535,17.851232528686523,0.06626905500888824,-0.36340782046318054,-0.6987159848213196
1723738122.3842793,2.6434717178344727,-11.093598365783691,16.895830154418945,0.04676094651222229,-0.36554837226867676,-0.6977499127388
1723738122.3861763,3.1352615356445312,-10.800825119018555,17.380216598510742,0.07048296928405762,-0.34815189242362976,-0.7057170867919922
1723738122.3882837,4.112593650817871,-10.748833656311035,16.918027877807617,0.037633225321769714,-0.31771543622016907,-0.7269629836082458
1723738122.3901794,3.332667350769043,-10.365448951721191,16.419532775878906,0.06214633584022522,-0.35290631651878357,-0.7164764404296875
1723738122.3922868,3.3715076446533203,-10.938725471496582,15.948267936706543,0.056310370564460754,-0.34461110830307007,-0.7123221755027771
1723738122.3942564,3.3715076446533203,-10.938725471496582,15.948267936706543,0.056310370564460754,-0.34461110830307007,-0.7123221755027771
1723738122.3962932,3.609853744506836,-10.766356468200684,18.343679428100586,0.0449005663394928,-0.3435365855693817,-0.7165274620056152
1723738122.3981729,2.903597831726074,-10.6572847366333,16.89903450012207,0.0658382922410965,-0.34182658791542053,-0.6984338760375977
